Date,Ticker,Company_Name,Sector,Open,High,Low,Close,Volume,Dividend,Stock_Split,Daily_Return,Volatility_20D,MA_50,MA_200,Market_Cap,PE_Ratio,Forward_PE,PEG_Ratio,Price_to_Book,Dividend_Yield,EPS,Beta,52Week_High,52Week_Low
2003-07-04 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,10.136110303372908,10.136110303372908,9.061581459419743,9.163111686706545,5544570,0.0,,-0.0631490248459735,0.0516400565835392,8.059456405639649,6.93364447593689,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2003-07-24 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,12.598223710902367,12.691292901700866,12.361318995776,12.42054557800293,1847265,0.0,,-0.000680592807845,0.0719956641263471,9.32936149597168,7.35649632692337,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2004-03-12 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,23.20814685561379,23.20814685561379,22.59050426019775,22.70049476623535,361310,0.0,,-0.0121499215760585,0.0154552215009719,25.05396339416504,16.357171292304994,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2004-04-16 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,27.07475809138994,28.07314005421496,27.07475809138994,27.83623695373535,1025325,0.0,,0.0220567591395375,0.028449363864449,24.563910331726078,18.35431531906128,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2004-08-02 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,21.923690816261857,22.243052395905053,21.578436166853013,21.690643310546875,226145,0.0,,-0.0183593480925147,0.0169664181312566,21.04921241760254,21.96256214618683,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2004-08-17 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,20.88793217030131,20.97424461983535,20.542675786947346,20.689409255981445,721455,0.0,,-0.0004167077123455,0.0109023060207815,21.388545837402344,22.456182746887208,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2004-09-14 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,20.879293955417182,24.23689788058085,20.879293955417182,23.546388626098636,6406770,0.0,,0.1352477208537479,0.0364535097919817,21.238359718322755,23.04949791908264,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2004-10-22 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,26.42926788330078,26.42926788330078,26.42926788330078,26.42926788330078,0,0.0,,0.0,0.024646626106016,22.49128978729248,23.279169330596925,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2004-12-08 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,33.63647065347534,33.63647065347534,30.322022401078467,31.392311096191406,3596035,0.0,,-0.0175580055270903,0.0376299691464229,26.79834613800049,23.590344972610477,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2005-03-21 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,42.26783140622429,42.41456315556535,41.43058723553847,41.4737434387207,504030,0.0,,-0.0059993351443153,0.0270206073480407,38.34280834197998,27.97760715484619,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2005-07-27 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,47.33253853563287,47.33253853563287,45.46161861101735,45.92497634887695,599870,0.0,,-0.0192307707974287,0.0240651396230499,42.1525365447998,36.80405345916748,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2005-09-27 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,48.74884676009356,49.57065515947673,47.743447479527184,48.757591247558594,1544300,0.0,,0.0180723937598101,0.0189888292343228,45.86937301635742,40.67465147018433,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2006-02-03 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,59.64215179097441,59.64215179097441,56.71337556819668,57.50020599365234,1398940,0.0,,-0.0290817486292758,0.0332943536039107,52.90315994262696,45.68827314376831,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2006-05-31 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,52.63855841521477,52.81519855133234,49.63568957773749,50.38640594482422,1395250,0.0,,-0.0551506562730449,0.0249297205515389,60.41414428710937,52.756028480529785,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2007-01-05 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,83.55044350405582,84.91940169111575,82.36696263586954,83.5239486694336,1274125,0.0,,-0.0029520772418013,0.0210341884546866,81.9902033996582,63.94623498916626,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2007-08-03 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,111.14590477875385,112.39272837253976,110.0771901052072,110.63826751708984,2052475,0.0,,0.0012896587499977,0.0149027702383744,108.39931350708008,91.40420692443848,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2008-01-11 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,195.75216071635677,210.17085005168892,192.367907769212,208.35403442382807,6572805,0.0,,0.07400279270662,0.0273081142045514,172.52782592773437,125.43381546020508,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2008-03-11 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,134.83565480139146,150.75944782264125,134.71097243589577,148.93373107910156,5531340,0.0,,0.0365068821551395,0.0364066550802193,184.0050619506836,144.8103269958496,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2008-05-26 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,141.69099722455653,141.69099722455653,135.46735249883685,136.83045959472656,4528385,0.0,,-0.0457190319401847,0.0291806397337969,148.40812866210936,154.39715866088866,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2008-05-28 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,134.1580672117097,146.42599035325844,132.72321615812038,145.31398010253906,10595885,0.0,,0.0967173669101335,0.0375696837119554,148.11195159912108,154.68059803009032,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2008-07-31 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,121.96189386332522,122.84970963451188,115.702382847968,117.28070831298828,13695970,0.0,,-0.0373207057043516,0.0576803042969359,124.60218688964844,155.94041191101076,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2009-03-19 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,61.86876509097784,65.09716727709014,61.339668903649766,64.20935821533203,28018705,0.0,,0.0507782249704829,0.0466533914562217,71.84936073303223,103.03582468032836,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2009-06-01 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,144.01437557771774,147.47363649585395,132.90833906416466,135.04762268066406,24724190,0.0,,-0.0477566581324477,0.054308076478581,99.99887985229492,97.71779150009156,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2009-06-05 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,137.40537989508775,137.40537989508775,132.90834199151683,134.45590209960938,19200860,0.0,,0.0049668390785195,0.0531538045485707,105.69389373779296,98.00608880996704,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2009-07-07 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,145.28884931276474,150.3866951453309,144.74264509580576,148.7025909423828,18469900,0.0,,0.0281342467218859,0.0405581343667688,132.0424383544922,99.54579668045044,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2010-01-18 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,194.8108720164153,202.63972570039832,193.11765547037012,201.6656646728516,10033600,0.0,,0.0276953852869858,0.0130970269163869,182.3322445678711,153.3483853149414,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2010-04-28 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,230.3138000722727,231.21503298619777,226.9000579763398,228.32928466796875,6100705,0.0,,-0.017586398013926,0.0172098570896117,209.5491436767578,182.20388557434083,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2010-05-11 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,227.40073214908975,232.84450873066592,226.5359203038917,229.2851104736328,9079200,0.0,,0.00792350410372,0.0210526245349274,215.30735137939453,185.97971160888676,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2010-05-28 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,225.27445054787688,227.6651237984508,221.74362171063535,225.3388214111328,7747100,0.0,,0.0078548609779351,0.0241199200102083,220.2933349609375,190.02725120544437,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2011-01-18 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,226.22153504463995,238.68978476266895,226.22153504463995,235.06700134277344,14701270,0.0,,0.0400731984205831,0.0236175635756322,249.0829248046875,246.422851638794,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2011-04-13 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,256.53702099597893,265.8973973214477,256.417483127335,264.4997863769531,5860385,0.0,,0.0201794062425293,0.0167388013081934,240.2155651855469,250.8303170013428,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2011-08-04 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,242.45599343288055,244.16709399258977,238.25263956097015,239.17327880859372,7848375,0.0,,-0.0116819124055815,0.0199025990100908,236.92505096435548,242.81876487731927,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2011-09-28 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,202.91462957590656,203.8445774788116,198.16259522446657,199.51101684570312,10083715,0.0,,-0.0140623590860982,0.0277633352415477,217.3693405151367,232.52360542297365,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2012-03-28 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,210.1682140651133,211.6282390005124,206.1229352423336,207.48995971679688,9845400,0.0,,-0.0226894145125575,0.0240531752692108,211.31816680908204,206.60240341186525,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2013-05-10 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,273.8796551943568,278.5450557643968,273.1241366395361,277.638427734375,7711835,0.0,,0.0108312362440143,0.02147116459393,258.2195700073242,237.8320627593994,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2013-05-29 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,277.46837284956405,277.46837284956405,272.65189229749626,275.6929016113281,4984010,0.0,,-0.0060605200424381,0.0174680555024401,263.4563351440429,243.44805854797363,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2013-10-10 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,206.3629531827248,209.40954485922128,202.33916581895068,204.30316162109372,22450835,0.0,,-0.0120912683650056,0.0311070413386613,195.48551147460935,242.91458351135253,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2014-08-11 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,362.0398163064553,365.8150919050636,360.6845929558848,364.7018737792969,2245416,0.0,,0.0154986845862055,0.0173273851857859,370.9601770019531,283.36907821655274,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2015-03-18 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,565.566171875,567.0665923500061,557.3379947916667,562.662109375,5847672,0.0,,0.0019825190513125,0.0367928065901587,543.9522052001953,438.8136560058594,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2015-05-26 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,544.9957234826719,548.6741907943137,540.3492353477927,546.2057495117188,2475418,0.0,,0.0038249293096439,0.022962990395516,537.6620031738281,476.5104341125488,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2015-09-22 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,518.1524314971097,521.7629217450234,492.9766755507396,497.3677978515625,7358434,0.0,,-0.0346589908885278,0.0333801488433867,525.56171875,531.1405661010742,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2016-02-08 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,391.29781459623945,407.8377216635485,391.29781459623945,398.6651306152344,11996680,0.0,,0.0225254528506151,0.0294504646035145,417.6776977539063,493.4408012390137,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2016-02-26 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,375.6849156278039,380.8566700871022,372.9038654913416,377.0022583007813,9588881,0.0,,0.0215494700575835,0.028657377833625,401.2988140869141,483.529608001709,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2016-05-19 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,489.61016103762006,489.61016103762006,477.1686472294893,478.6323547363281,5989236,0.0,,-0.0211534690460982,0.0180118253406657,439.8655499267578,453.04843215942384,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2017-01-25 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,445.1882219986483,458.09080701058537,445.1882219986483,456.5641479492188,14328065,0.0,,0.0272575925302611,0.021578171452797,453.02533142089845,502.56732421875,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2017-11-03 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,532.4626907673808,542.7569068879228,531.2194323498741,537.1870727539062,9303981,0.0,,0.0149392439150508,0.0328803252613833,501.3235931396485,497.73900650024416,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2018-07-05 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,511.22786932122216,515.0570810249917,506.25483557296127,508.2440490722656,2692462,0.0,,-0.0072851326083329,0.0106115783076997,527.1077856445313,530.912396850586,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2018-08-17 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,626.602320775996,629.0391197202107,616.9546221085653,623.9168701171875,13411536,0.0,,0.0061753932151289,0.0219029381167707,541.6489379882812,539.7077052307129,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2018-11-02 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,609.1469084039231,614.5675272634334,601.8365124611414,607.3566284179688,12488669,0.0,,0.0141159891358084,0.0279502228398347,601.7937927246094,554.2045954895019,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2018-11-28 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,626.6023475328802,628.3926278132052,619.1427957765363,624.5634155273438,9035388,0.0,,0.0043182502753744,0.0183307189111013,593.7394665527344,556.6204969787598,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2020-07-22 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,476.0124645777551,482.5850276981792,458.186899283629,476.9585266113281,89611937,0.0,,0.0733975179611832,0.0312935427609906,409.254213256836,582.6860716247559,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2020-08-25 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,449.0749758229288,454.5022966548949,445.2409779272582,449.9214172363281,26273592,0.0,,0.0134589847114579,0.019372460102543,432.5818115234375,551.0690835571289,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2020-10-08 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,453.6558133347705,459.7304556449248,445.3903368474808,450.02099609375,20909290,0.0,,-0.0026484152050604,0.0272962240469567,442.546205444336,506.73096084594727,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2020-10-12 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,471.531177520752,478.004150390625,460.3777351886965,466.0540466308594,21261504,0.0,,-0.0001068531988293,0.0272722063902674,444.1106732177734,504.0075813293457,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2020-10-16 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,463.2159059093988,473.5228768140888,461.0748516612474,470.4357604980469,16288157,0.0,,0.0211845981649567,0.0278327495161095,447.16193298339846,498.4121943664551,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2020-10-28 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,508.6760828515288,515.348236426269,491.4480283601232,502.6014709472656,30343575,0.0,,-0.006691538915834,0.0200959712211534,456.73396850585937,488.91659225463866,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2020-11-18 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,622.4012936422239,637.3389246896372,619.4635473799573,633.654296875,24928180,0.0,,0.011927572527965,0.0239306191109399,487.2485601806641,476.392633972168,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2021-02-18 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,771.7775420946198,778.7484360232163,760.8232802068251,773.7692260742188,19685663,0.0,,-0.0009644062538096,0.031491120276276,666.6893322753906,512.0320791625977,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2021-06-23 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,740.1097309269995,740.6574318295579,727.7612667426051,729.3048095703125,6154147,0.0,,-0.0094678484262226,0.0120461123590894,712.9591320800781,633.8760852050781,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2021-07-12 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,749.3710898339368,754.6490401708452,745.1885413623104,750.4664916992188,4475466,0.0,,0.0083628643683866,0.0113340444657617,732.6797924804688,653.7580708312988,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2021-11-09 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,746.8814561339452,750.815043959191,740.2590829103435,741.9520263671875,12120207,0.0,,-0.0079888768094239,0.0209482353216322,784.3331176757813,738.8876202392578,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2022-05-09 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,657.4549215410943,666.2183192645323,646.1022980661894,660.9403686523438,13999329,0.0,,-0.014404514526157,0.0208986875197619,741.5029541015625,744.8698913574219,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2022-06-30 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,621.4053954580756,636.6417655942831,621.0568750776588,634.1521606445312,10563138,0.0,,0.0179841150588317,0.0125039554992414,673.7100085449218,725.711633605957,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2022-07-20 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,704.4337784941002,712.6121243563827,700.843314883287,703.8353881835938,11620331,0.0,,0.0072795081121643,0.014168357421689,657.3996508789063,717.2015524291992,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2022-08-10 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,743.0315711985421,745.8740166180007,734.2049788969476,737.0474243164062,9069541,0.0,,-0.0087854886107211,0.0155025965707065,674.8177209472656,712.7966424560547,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2022-10-03 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,729.0685954085686,740.0395318647851,719.1448725302124,720.8403930664062,6405645,0.0,,-0.0142526381331791,0.017941868564286,750.3791247558594,720.2887203979492,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2022-10-04 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,731.462275033306,742.5329228716269,730.0659496870798,740.83740234375,5438934,0.0,,0.0277412440669118,0.0190664364276852,750.922685546875,720.4452203369141,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2023-03-23 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,844.7620800965633,858.8747177086536,842.8670758742992,846.5573120117188,9857892,0.0,,-0.0010004404386811,0.0132622050408063,868.7206201171875,809.7446850585937,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2024-01-24 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,1033.1191433850806,1071.4566698090237,1019.2416978515686,1057.4295654296875,20884046,0.0,,-0.0276337291362701,0.0151091261630733,1085.3321118164065,986.5827410888672,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2024-01-30 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,1058.3281032541713,1068.7111119938595,1049.093128956568,1052.3876953125,9426983,0.0,,-0.0067372633210351,0.0158569689468687,1086.5641015625,989.4938891601564,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2024-02-26 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,1091.673732347796,1093.021636882295,1077.8962224273082,1083.4371337890625,5354189,0.0,,-0.0105763505737932,0.016193047316439,1088.6387353515624,1008.9497357177736,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2024-05-22 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,1140.144907651532,1140.144907651532,1116.1339263028826,1124.1708984375,9094033,0.0,,-0.0102404323074128,0.0164107026691538,1087.3578186035156,1047.0606356811522,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2024-05-24 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,1163.6068245207025,1175.0881445395682,1158.7147594426062,1172.093017578125,8814997,0.0,,0.0075091640047839,0.0178415055514905,1089.623133544922,1049.0701165771484,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2024-08-20 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,1157.0112241980148,1175.9950007608493,1153.6641090393628,1167.002685546875,6721749,0.0,,0.0127899601636001,0.0154081640315449,1219.2769995117187,1116.4636672973634,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2024-09-16 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,1220.9565800362964,1232.9463336864071,1213.9625570737317,1229.9989013671875,4039284,0.0,,0.0111709838819191,0.0091550090965788,1200.4745190429687,1133.8268994140626,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2024-12-03 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,1143.422805606189,1163.9053003762572,1137.0282462603673,1159.509033203125,8382042,0.0,,0.0205786528642597,0.0128660182220502,1172.9066088867187,1156.8288064575197,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2025-02-13 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,1002.1435394057844,1016.5812127633228,1000.195192312027,1007.339111328125,6348246,0.0,,0.0012910906855763,0.0127588201364041,1048.829645996094,1152.1297137451172,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2025-08-01 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,1065.0,1070.9000244140625,1060.0,1062.4000244140625,5545447,0.0,,-0.0056158740760892,0.0124862033024948,1170.0236669921876,1115.9499334716795,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2025-11-11 00:00:00+05:30,AXISBANK.NS,Axis Bank Ltd.,Financials,1218.0999755859375,1225.0,1209.4000244140625,1222.5,5615453,0.0,,0.004519309778143,0.0103572804303615,1162.2020043945313,1121.0501135253903,4257978515456,16.260086,13.534726,,2.055485,0.07,84.28,0.313,1378.7,978.05
2002-07-03 00:00:00+05:30,BAJAJ-AUTO.NS,Bajaj Auto Ltd.,Automobile,81.4254470510476,83.49240261842607,79.85957306929669,82.7251205444336,158600,0.0,,0.0378156090412817,,,,2680126177280,30.21122,24.847355,,7.8424783,2.19,317.68,0.713,9888.0,7089.35
2002-07-04 00:00:00+05:30,BAJAJ-AUTO.NS,Bajaj Auto Ltd.,Automobile,79.70301121720871,86.51456522103697,79.70301121720871,85.7707748413086,389836,0.0,,0.0368165591881985,,,,2680126177280,30.21122,24.847355,,7.8424783,2.19,317.68,0.713,9888.0,7089.35
2003-01-22 00:00:00+05:30,BAJAJ-AUTO.NS,Bajaj Auto Ltd.,Automobile,81.7386355253375,81.7386355253375,80.48593613031316,80.7129898071289,109842,0.0,,-0.0091310031880631,0.0178995371515471,76.22785339355468,,2680126177280,30.21122,24.847355,,7.8424783,2.19,317.68,0.713,9888.0,7089.35
2003-03-11 00:00:00+05:30,BAJAJ-AUTO.NS,Bajaj Auto Ltd.,Automobile,75.3185527316461,76.56342469346005,73.0245478713329,74.75483703613281,358724,0.0,,-0.0130247381786278,0.0117544845165068,80.47090179443359,,2680126177280,30.21122,24.847355,,7.8424783,2.19,317.68,0.713,9888.0,7089.35
2003-08-29 00:00:00+05:30,BAJAJ-AUTO.NS,Bajaj Auto Ltd.,Automobile,112.58633951317611,114.92732303204532,111.803402520734,114.23833465576172,455204,0.0,,0.0156620822940511,0.0197516677958395,96.6241439819336,82.79132995605468,2680126177280,30.21122,24.847355,,7.8424783,2.19,317.68,0.713,9888.0,7089.35
2003-09-01 00:00:00+05:30,BAJAJ-AUTO.NS,Bajaj Auto Ltd.,Automobile,114.30882246779603,115.70245440027016,113.53371278753993,114.25402069091795,300778,0.0,,0.0001373097323549,0.0188989781302073,97.14135223388672,82.98878673553467,2680126177280,30.21122,24.847355,,7.8424783,2.19,317.68,0.713,9888.0,7089.35
2004-01-09 00:00:00+05:30,BAJAJ-AUTO.NS,Bajaj Auto Ltd.,Automobile,176.94376971680586,176.94376971680586,169.11439937535428,174.375732421875,441508,0.0,,0.0177298506350143,0.020226021933188,159.45687927246092,113.71797023773192,2680126177280,30.21122,24.847355,,7.8424783,2.19,317.68,0.713,9888.0,7089.35
